,상장기간
16985,24
16986,25
16987,26
16988,27
16989,28
16990,29
16991,30
16992,31
16993,0
16994,0
16995,0
16996,0
16997,0
16998,0
16999,0
17000,1
17001,2
17002,3
17003,4
17004,5
17005,6
17006,7
17007,8
17008,9
17009,10
17010,11
17011,12
17012,13
17013,14
17014,15
17015,16
17016,17
17017,2
17018,3
17019,4
17020,5
17021,6
17022,7
17023,8
17024,9
17025,10
17026,11
17027,12
17028,13
17029,3
17030,4
17031,5
17032,6
17033,7
17034,8
17035,9
17036,10
17037,11
17038,12
17039,13
17040,14
17041,12
17042,13
17043,14
17044,15
17045,16
17046,17
17047,18
17048,19
17049,20
17050,21
17051,22
17052,23
17053,0
17054,0
17055,0
17056,1
17057,2
17058,3
17059,4
17060,5
17061,6
17062,7
17063,8
17064,9
17065,14
17066,15
17067,16
17068,17
17069,18
17070,19
17071,20
17072,21
17073,22
17074,23
17075,24
17076,25
17077,10
17078,11
17079,12
17080,13
17081,14
17082,15
17083,16
17084,17
17085,18
17086,19
17087,20
17088,21
17089,5
17090,6
17091,7
17092,8
17093,9
17094,10
17095,11
17096,12
17097,13
17098,14
17099,15
17100,16
17101,3
17102,4
17103,5
17104,6
17105,7
17106,8
17107,9
17108,0
17109,0
17110,1
17111,2
17112,3
17113,4
17114,5
17115,6
17116,7
17117,8
17118,9
17119,10
17120,8
17121,9
17122,10
17123,11
17124,12
17125,13
17126,14
17127,15
17128,16
17129,17
17130,18
17131,19
17132,8
17133,9
17134,10
17135,11
17136,12
17137,13
17138,14
17139,15
17140,16
17141,17
17142,18
17143,19
17144,12
17145,13
17146,14
17147,15
17148,16
17149,17
17150,18
17151,19
17152,20
17153,21
17154,22
17155,23
17156,6
17157,7
17158,8
17159,9
17160,10
17161,11
17162,12
17163,13
17164,14
17165,15
17166,16
17167,16
17168,17
17169,18
17170,19
17171,20
17172,21
17173,22
17174,23
17175,24
17176,25
17177,26
17178,27
17179,18
17180,19
17181,20
17182,21
17183,22
17184,23
17185,24
17186,25
17187,26
17188,27
17189,28
17190,29
17191,20
17192,21
17193,22
17194,23
17195,24
17196,25
17197,26
17198,27
17199,28
17200,29
17201,30
17202,31
17203,0
17204,0
17205,0
17206,0
17207,0
17208,0
17209,0
17210,0
17211,0
17212,0
17213,0
17214,0
17215,7
17216,8
17217,9
17218,10
17219,11
17220,12
17221,13
17222,14
17223,15
17224,16
17225,17
17226,18
17227,13
17228,14
17229,15
17230,16
17231,17
17232,18
17233,19
17234,20
17235,21
17236,22
17237,23
17238,24
17239,0
17240,0
17241,1
17242,2
17243,3
17244,4
17245,5
17246,6
17247,7
17248,8
17249,9
17250,10
17251,0
17252,1
17253,2
17254,3
17255,4
17256,5
17257,6
17258,1
17259,2
17260,3
17261,4
17262,10
17263,11
17264,12
17265,13
17266,14
17267,15
17268,16
17269,17
17270,18
17271,19
17272,20
17273,21
17274,12
17275,13
17276,14
17277,15
17278,16
17279,17
17280,18
17281,19
17282,20
17283,21
17284,22
17285,23
17286,12
17287,13
17288,14
17289,15
17290,16
17291,17
17292,18
17293,19
17294,5
17295,6
17296,7
17297,8
17298,9
17299,10
17300,11
17301,12
17302,13
17303,14
17304,15
17305,16
17306,10
17307,11
17308,12
17309,13
17310,14
17311,15
17312,16
17313,17
17314,18
17315,19
17316,20
17317,12
17318,13
17319,14
17320,15
17321,16
17322,17
17323,18
17324,19
17325,20
17326,21
17327,22
17328,23
17329,10
17330,11
17331,12
17332,13
17333,14
17334,15
17335,16
17336,17
17337,18
17338,19
17339,20
17340,21
17341,0
17342,0
17343,0
17344,1
17345,2
17346,3
17347,4
17348,5
17349,6
17350,7
17351,8
17352,9
17353,6
17354,7
17355,8
17356,9
17357,10
17358,11
17359,12
17360,13
17361,14
17362,15
17363,16
17364,17
17365,1
17366,2
17367,3
17368,4
17369,5
17370,6
17371,7
17372,8
17373,9
17374,0
17375,0
17376,0
17377,0
17378,1
17379,2
17380,3
17381,4
17382,5
17383,6
17384,7
17385,8
17386,18
17387,19
17388,20
17389,21
17390,22
17391,23
17392,24
17393,25
17394,26
17395,27
17396,28
17397,29
