,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,비유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,매출총이익증가율,당기순이익증가율,정상영업손익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,영업비용대영업수익비율,기업순이익률,금융비용대총비용비율,이자부담률,1주당매출액,1주당순이익,1주당CASHFLOW,1주당정상영업이익,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,유동비율,당좌비율,현금비율,매입채무대재고자산비율,부채비율,유동부채비율,단기차입금대총차입금비율,순운전자본비율,차입금비율,CASHFLOW대부채비율,CASHFLOW대차입금비율,CASHFLOW대총자본비율,CASHFLOW대매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의증가,기업생애주기,통계청 한국표준산업분류 10차(대분류),경영기간,상장기간,label
30,(주)MH에탄올,23150,2019/12,2.5662345687426447,3.08124396744404,10.951447119285907,1.9624843522437787,25.00764759865402,-13.316591144838128,11.103632067696028,38.34258730735301,37.23925870522729,537.5407166123779,32.96,-9.34,-1.69,-0.88,67.04,90.32,0.62,11.96,2.86,10961.45,-79.0,1540.81,1061.07,7.27,24.91,7.84,5.46,92.73,17.58,82.42,527.35,11.62,8.73,3.21,6.47,468.69,355.65,78.57,-55.27,302.7,0.01,0.02,0.01,0.06,0.18,0.95,0.22,139.98,2.59,3.39,11.0,8.08,0.2,0.33,11369.0,-3854.0,-5343.0,2172.0,성숙기,제조업,41.0,24.0,0
31,(주)MH에탄올,23150,2020/12,-0.3975865719842116,-1.7651704816404383,14.97485905835746,-1.6024936702813737,2.2513153064970024,1.3049666830417312,17.020487394750184,30.611402850712675,150.3575211864407,101.58385489845448,36.79,4.02,0.84,11.49,63.21,83.33,3.47,12.94,3.2,12827.12,1049.0,2573.11,2138.9,8.39,22.15,9.16,6.53,91.61,17.89,82.11,512.21,25.82,20.1,8.54,5.94,459.13,181.71,22.4,-24.11,297.81,4.11,6.34,3.38,16.04,0.21,1.18,0.26,184.69,2.68,3.5,11.45,9.91,0.24,0.38,18986.0,-6484.0,-9090.0,3412.0,성숙기,제조업,42.0,25.0,0
32,(주)MH에탄올,23150,2021/12,0.396282681646241,-2.4163310300189376,38.02115083887725,-3.049877291231238,9.919827689362211,5.319241529375194,7.841935654287073,25.94698601418684,128.47751774914542,47.858319604612845,42.97,8.51,1.93,9.52,57.03,77.14,4.56,12.88,3.22,13832.97,908.0,3574.08,3162.6,11.53,17.64,13.04,9.5,88.47,18.76,81.24,471.51,17.51,14.42,8.94,5.9,432.99,351.03,80.55,-54.33,278.96,6.18,9.6,5.02,22.22,0.23,1.24,0.28,196.62,2.27,2.83,11.64,10.46,0.26,0.38,26371.0,-2715.0,-9563.0,14093.0,성숙기,제조업,43.0,26.0,0
33,(주)SH에너지화학,2360,2011/12,9.509715743897592,1.3886769418586906,29.29108788866921,-4.086746307635298,83.0670400263548,6.037999577421295,14.988946498396745,-3.165445189458912,127.70343024150132,161.25569769151596,7.17,1.04,1.8,3.31,92.83,97.96,3.12,0.78,3.61,1553.73,18.6,52.25,37.37,48.09,22.07,92.64,37.48,51.91,62.31,37.69,83.31,147.77,115.16,15.37,8.59,60.5,52.23,99.37,15.55,44.61,8.32,11.28,3.13,1.9,1.73,2.73,4.71,312.13,3.88,4.8,20.16,6.81,5.25,2.27,5825.0,-5937.0,-2854.0,2561.0,성숙기,제조업,53.0,27.0,0
34,(주)SH에너지화학,2360,2012/12,-0.975064701893784,-1.309452137266707,0.3058286168205739,-2.1598748965136605,27.865754903725037,-0.5533245455381502,11.974550975988546,21.74718196457327,-88.28428650749584,-47.599615938550166,7.8,0.11,0.2,0.61,92.2,98.87,1.41,0.65,3.21,1743.64,3.5,-7.69,19.63,48.71,28.13,94.98,35.01,51.29,62.57,37.43,81.97,171.22,123.05,7.42,15.59,59.82,45.47,86.0,20.26,44.03,6.4,8.7,2.4,1.28,1.86,2.98,4.96,122.34,3.85,5.14,15.32,6.81,5.88,2.36,-856.0,-1233.0,-1096.0,-3049.0,Shake-Out,제조업,54.0,28.0,0
35,(주)SH에너지화학,2360,2013/12,6.557045038094319,-2.1961262772609427,16.91381733948405,-3.279366691111487,-15.952431215255787,7.271774479431575,19.573085846867748,18.775213279545003,2083.4123222748813,194.27393495190103,7.74,1.99,4.3,7.35,92.26,97.23,5.42,0.53,3.01,2086.67,43.5,53.53,57.8,53.45,20.23,114.8,42.64,46.55,62.99,37.01,73.9,168.09,134.09,15.75,21.76,58.75,50.48,98.21,21.65,40.2,6.23,9.1,2.31,1.1,2.17,3.45,5.82,96.33,4.23,5.56,17.73,7.81,7.15,2.66,5950.0,-1946.0,-690.0,3344.0,성숙기,제조업,55.0,29.0,0
36,(주)SH에너지화학,2360,2014/12,0.2280770031405841,-2.906595976921877,2.1574205784732103,-1.984952466123608,16.359678499665105,21.03191137803704,-0.4307668425954672,85.1391982182628,263.20816149337963,231.1332503113325,14.4,7.25,15.13,21.7,85.6,90.79,15.84,0.37,2.33,2077.67,147.2,222.69,191.4,54.47,23.04,119.66,41.92,45.53,76.07,23.93,59.85,291.69,224.49,37.69,16.0,31.46,24.55,0.0,35.8,11.36,57.91,160.41,13.86,6.65,2.09,3.0,6.85,95.77,3.87,4.94,17.87,7.43,7.31,2.64,24749.0,-2050.0,-20288.0,2262.0,성숙기,제조업,56.0,30.0,0
37,(주)SH에너지화학,2360,2015/12,4.316377854633785,4.9079754601227,13.075622451347677,-6.166693113297366,-14.38336451287955,8.795422439070718,-6.267295474919125,12.195121951219512,-24.75348114504273,7.888303873636706,17.24,5.82,11.13,14.62,82.76,89.4,11.31,0.1,0.81,1947.47,113.4,221.62,206.5,59.05,17.44,144.19,48.75,40.95,79.33,20.67,51.62,399.36,329.69,115.03,9.28,26.05,18.64,0.0,44.26,7.51,103.42,358.77,21.37,11.41,1.91,2.46,8.59,130.11,3.37,4.21,16.78,7.11,6.79,2.6,24631.0,-4985.0,-7799.0,11854.0,성숙기,제조업,57.0,31.0,0
38,(주)SH에너지화학,2360,2016/12,7.763090693466988,-2.6484186032270904,23.468789398070776,-14.883632443401613,-2.748130094965964,13.577242869301443,0.9041724996650355,3.573151771832949,43.18957985862918,5.015250544662309,17.69,8.26,15.02,18.66,82.31,88.96,14.89,-0.08,-0.7,1965.07,161.6,105.14,216.85,67.66,13.74,209.17,58.36,32.34,83.61,16.39,38.68,673.11,580.63,211.38,13.0,19.6,12.02,0.0,57.6,3.42,89.01,510.0,14.59,8.31,1.82,2.23,9.87,167.45,2.87,3.39,18.61,6.05,6.78,2.4,11686.0,3931.0,-8723.0,6801.0,Shake-Out,제조업,58.0,32.0,0
39,(주)SH에너지화학,2360,2017/12,0.661102587377198,-2.201534784249591,4.006031606568277,-6.335369790890577,72.70998963014172,3.4624215815311894,-13.865969468584876,-31.95734879267062,-45.20494758444728,-41.155968632006974,13.98,5.25,7.91,9.21,86.02,92.46,7.77,-0.1,-0.95,1692.59,86.3,127.84,127.6,69.9,22.82,232.26,53.95,30.1,85.94,14.06,35.02,1057.37,816.13,399.76,8.89,16.36,7.69,0.0,63.29,3.3,73.48,364.34,10.33,6.88,1.51,1.78,9.9,114.68,2.19,2.68,11.92,5.24,5.98,1.95,14208.0,-1347.0,-6094.0,6668.0,성숙기,제조업,59.0,33.0,0
40,(주)SH에너지화학,2360,2018/12,-2.29586950970378,-3.38628762541806,-2.0982453737000126,-2.7548720668169167,11.347943560492345,-2.137557687129154,-2.400659171251628,-53.33384047773002,-79.410871545703,-85.18544634043154,6.68,1.11,1.64,2.21,93.32,98.86,1.48,-0.11,-1.16,1651.96,20.8,46.81,18.9,70.04,25.95,233.83,51.87,29.96,86.08,13.92,34.8,1287.95,953.73,441.48,4.36,16.17,6.32,0.0,64.61,3.32,56.94,277.3,7.93,5.29,1.48,1.72,10.59,133.77,2.12,2.8,8.69,6.5,6.01,1.95,5203.0,-4047.0,-4917.0,-3722.0,성숙기,제조업,60.0,34.0,0
41,(주)SH에너지화학,2360,2019/12,0.8012414750684036,10.488300103185434,-2.5653284203407223,8.673246809902933,-24.719151613193134,-6.064085168562781,-23.282261885957983,-45.65164235063983,-251.91740412979357,-249.02427415516425,4.73,-2.19,-2.51,-2.84,95.27,102.22,-2.75,-0.2,-1.37,1267.34,-25.8,144.7,-28.17,67.71,20.05,209.65,54.13,32.29,80.22,19.78,40.26,1110.48,887.83,542.25,6.17,24.66,7.6,41.4,61.61,8.85,43.59,121.45,8.62,7.56,1.15,1.38,6.79,140.69,1.66,2.16,7.22,6.14,4.45,1.54,16082.0,-6337.0,1774.0,11406.0,성장기,제조업,61.0,35.0,0
42,(주)SH에너지화학,2360,2020/12,-4.9094120697478445,10.164487557992407,-13.295994447037424,12.670296309305767,-42.73264489942101,-9.082828282828284,-33.55910062263494,-83.68326334733054,-124.789644012945,-150.78249760459917,1.16,-7.42,-5.77,-7.29,98.84,108.39,-5.86,-0.11,-0.43,842.04,-61.9,37.91,-70.65,61.73,13.24,161.33,53.56,38.27,76.7,23.3,49.89,979.37,849.69,445.74,13.55,30.38,8.22,33.18,55.43,12.55,37.11,89.84,8.65,10.84,0.78,0.99,3.62,80.22,1.2,1.44,7.1,5.37,2.68,1.09,4214.0,-11976.0,165.0,-7828.0,성장기,제조업,62.0,36.0,0
43,(주)SH에너지화학,2360,2021/12,1.935973141781061,-6.615073288120761,8.020814642024044,-7.878504464782773,28.476130915155306,1.9231623855657276,49.386647290135066,812.9595588235294,108.79642959976964,104.36831380539992,7.1,0.44,0.52,0.69,92.9,99.75,0.43,-0.07,-0.36,1257.89,5.7,-34.09,3.08,65.42,15.75,189.18,55.12,34.58,76.69,23.31,45.09,599.23,504.85,149.24,12.59,30.4,14.24,77.38,54.5,12.06,0.76,1.92,0.18,0.15,1.18,1.54,5.06,98.06,1.86,2.17,12.76,7.27,3.95,1.63,-3789.0,-9604.0,-297.0,-13482.0,Shake-Out,제조업,63.0,37.0,0
44,(주)SIMPAC,9160,2011/12,15.374537951100752,20.158805989819285,14.542049072860086,16.191708891944963,25.434813515947116,16.250473077584722,18.46640446656949,18.698843533822675,21.749939068973923,26.960397418635964,20.87,11.6,8.61,15.9,79.13,87.48,8.39,-0.33,-0.48,7404.72,925.0,633.56,940.22,49.18,17.31,96.77,40.66,50.82,54.34,45.66,93.52,130.69,108.07,54.55,142.9,84.02,69.24,77.04,11.55,25.78,14.71,47.94,6.72,9.7,0.74,1.37,1.62,5.54,1.5,1.8,9.05,3.66,3.22,0.84,18427.0,-8704.0,10854.0,20586.0,성장기,제조업,38.0,23.0,0
45,(주)SIMPAC,9160,2012/12,2.504833070101229,1.45324924595558,-0.0830689734113876,5.009050976619365,-4.220190418618709,11.199176043707569,4.637222217063046,-5.483139069312217,-22.784962165191978,-7.880494405031814,18.86,8.56,6.13,10.81,81.14,88.82,5.45,-1.1,-1.57,7748.11,714.0,452.36,866.13,47.94,16.6,92.07,39.98,52.06,58.95,41.05,88.31,140.97,117.58,22.15,148.52,69.63,57.68,75.21,13.93,21.47,12.07,39.15,4.96,7.01,0.72,1.26,1.65,5.97,1.47,1.78,8.7,3.61,3.07,0.85,13157.0,-50743.0,-2363.0,-39810.0,성숙기,제조업,39.0,24.0,0
46,(주)SIMPAC,9160,2013/12,13.594170699101882,-0.3891891891891891,-28.88424828814203,52.70571642114908,1.163662182951363,11.162508450396835,-8.698353250234076,-2.69468828693135,3.9303121435237993,-6.31971735937438,20.1,9.74,5.89,10.11,79.9,88.53,4.99,-1.65,-2.16,7074.15,742.0,414.67,811.39,30.01,23.61,42.88,22.93,69.99,57.69,42.31,121.32,81.19,62.03,7.16,150.34,73.34,64.07,89.95,-6.95,31.76,8.23,19.01,3.48,6.13,0.6,1.04,1.45,5.4,1.57,1.96,8.07,3.06,2.79,0.82,12061.0,-49796.0,23306.0,-14417.0,성장기,제조업,40.0,25.0,0
47,(주)SIMPAC,9160,2014/12,5.51209162785301,129.78755155198613,33.336401712155386,-6.418762902060777,58.761600249551584,4.9293447811867015,27.898284820000875,4.164852706428675,-28.597086409898225,-26.51383533200559,16.37,5.44,3.85,6.7,83.63,93.41,4.22,0.51,0.88,9047.72,530.0,1184.25,596.25,37.92,28.11,61.1,27.26,62.08,57.37,42.63,108.2,105.96,76.17,19.44,113.05,74.3,62.39,93.88,2.13,18.64,14.28,56.94,6.09,8.84,0.71,1.23,1.67,6.22,2.08,2.81,7.93,3.67,2.17,1.0,34444.0,10539.0,-28130.0,17000.0,Shake-Out,제조업,41.0,26.0,0
48,(주)SIMPAC,9160,2015/12,10.706945349911896,6.843742804682934,20.18432861580946,4.917140820535748,38.0513802927596,5.879292641186537,2.422934273727732,11.718677440326925,14.938513135830071,22.482989274593475,17.85,6.1,4.09,7.29,82.15,92.12,4.38,0.47,0.67,9266.93,608.0,352.64,730.31,41.17,32.29,69.99,27.88,58.83,54.87,45.13,107.21,102.82,69.62,14.76,95.8,82.25,72.98,99.59,1.13,22.93,11.71,42.01,5.29,8.29,0.67,1.19,1.52,5.4,1.69,2.43,5.56,3.56,1.54,0.86,10257.0,-15982.0,3951.0,-1587.0,성장기,제조업,42.0,27.0,0
49,(주)SIMPAC,9160,2016/12,-1.1749319471280624,-1.2593038740585614,1.5463532601515335,-3.079434123828629,-18.23551388567667,3.624443984690183,-0.9104805437653972,2.587550659877377,-1.6170212765957446,10.9458123440516,18.48,6.06,3.85,6.85,81.52,91.18,4.12,0.44,0.61,9182.56,603.0,1211.82,810.25,42.31,26.0,73.33,31.31,57.69,57.53,42.47,100.28,113.8,84.21,33.41,101.95,73.81,64.61,99.6,5.13,22.8,12.82,41.51,5.44,8.52,0.64,1.13,1.45,5.3,1.52,2.15,5.23,3.67,1.49,0.79,35246.0,-4527.0,-4452.0,26900.0,성숙기,제조업,43.0,28.0,0
50,(주)SIMPAC,9160,2017/12,-8.784416019527837,-3.3767222178696543,-14.7681568512097,-4.396753039359236,-14.586914423725494,0.1701210812879288,-13.643784119757072,-23.77431118314425,-20.31636183885319,-50.36068912840533,16.31,5.59,3.23,5.36,83.69,94.93,3.44,0.37,0.53,7929.7,509.0,-328.13,402.2,39.53,26.05,65.37,29.23,60.47,63.18,36.82,95.71,115.32,85.28,23.55,75.07,58.27,54.25,99.68,5.25,22.93,9.16,23.27,3.37,5.57,0.58,0.96,1.45,6.04,1.41,1.9,5.41,3.21,1.31,0.75,-9544.0,-377.0,-10261.0,-21121.0,Shake-Out,제조업,44.0,29.0,0
51,(주)SIMPAC,9160,2018/12,78.86309614385635,106.95644619483376,106.23340766698524,60.969599153097576,180.32862055789076,80.64204031126208,32.74264530535261,-9.219933554817276,436.5927419354839,-12.882544024619596,11.16,22.6,13.02,20.48,88.84,96.67,13.31,0.51,0.79,10526.1,1678.0,1284.52,350.37,45.58,35.41,83.75,29.44,54.42,63.81,36.19,85.28,135.98,87.82,49.22,39.18,56.71,52.53,99.89,12.06,26.07,5.64,12.26,2.04,4.54,0.58,0.91,1.58,8.44,1.33,1.96,4.1,4.23,1.16,0.75,37360.0,34396.0,10049.0,81695.0,Shake-Out,제조업,45.0,30.0,0
52,(주)SIMPAC,9160,2019/12,-0.38210431667867,-26.228622761529223,-6.932251171412389,5.103850528551483,-19.87950164935525,1.4164442697450537,40.48133110785201,31.104344771050474,-86.28881920258962,9.321950740849768,10.41,2.21,1.39,2.17,89.59,97.41,1.61,0.35,0.62,6573.26,157.0,572.68,170.28,42.58,30.49,74.16,29.6,57.42,64.96,35.04,88.38,131.76,91.59,58.26,37.09,53.93,49.75,98.93,10.26,29.19,15.72,29.05,5.51,8.7,0.63,0.98,1.77,11.34,1.43,2.14,4.34,7.08,1.39,0.82,37470.0,-30908.0,9041.0,15400.0,성장기,제조업,46.0,31.0,0
53,(주)SIMPAC,9160,2020/12,8.559573346526372,-13.51059148432521,22.14526530541676,-1.515578920374407,49.41304569736976,5.16574303879237,-14.93239708429729,-15.85975882090219,259.81239460370995,-30.105017502917157,10.3,9.33,4.82,7.54,89.7,97.87,5.13,0.59,0.86,5591.72,586.0,-260.48,119.02,47.91,37.29,91.98,30.04,52.09,62.93,37.07,82.77,141.82,88.93,49.68,35.68,58.9,53.68,98.84,14.13,31.19,3.74,7.06,1.39,2.79,0.52,0.81,1.43,9.18,1.14,1.73,3.33,7.19,1.49,0.66,-17043.0,13777.0,3381.0,-4137.0,쇠퇴기,제조업,47.0,32.0,0
54,(주)SIMPAC,9160,2021/12,22.508741614424952,-2.9483361331268942,53.49197991156104,-5.989740652015415,29.30397091085757,17.81864107968775,67.55260849006322,323.1567492966718,166.06813322007088,1266.405547707718,26.01,14.82,11.07,17.98,73.99,82.64,11.0,-0.11,-0.18,9369.06,1621.0,974.29,1626.2,60.03,31.42,150.18,41.17,39.97,60.52,39.48,66.04,163.62,112.22,65.94,23.71,65.23,60.62,99.28,23.34,32.81,6.55,13.02,2.59,3.81,0.75,1.21,1.95,14.03,1.37,2.07,4.06,9.03,2.73,0.83,63747.0,3090.0,25829.0,94790.0,Shake-Out,제조업,48.0,33.0,0
55,(주)SNT에너지,100840,2011/12,8.89943485024516,-0.0040786028338132,18.559482280833308,-0.1333607675483718,183.49264705882356,-4.059358030001612,-8.694879837695577,-44.316745655608216,-229.83442674164323,-260.0436681222708,7.22,-2.13,-1.57,-2.53,92.78,103.91,-1.46,0.14,0.29,27569.43,-648.0,-2438.25,-931.2,52.61,10.6,111.0,47.03,47.39,58.08,41.92,81.6,151.52,135.46,21.28,288.39,72.18,59.78,0.0,17.89,12.45,-14.12,-81.86,-5.92,-8.38,0.74,1.19,1.93,4.55,1.46,1.58,18.73,4.55,1.59,0.91,-17274.0,874.0,7410.0,-9085.0,쇠퇴기,제조업,3.0,4.0,0
56,(주)SNT에너지,100840,2012/12,5.891245226246962,-0.2414631360840552,11.000048122202898,0.2212929613576705,12.87122292828427,14.141074497496826,18.118565014156328,175.67912617916164,318.6717998075072,329.39214794603606,16.85,3.94,3.19,5.29,83.15,93.44,2.97,-0.28,-0.55,32564.6,1298.0,3759.59,2136.01,55.14,10.78,122.94,49.2,44.86,62.6,37.4,71.65,182.56,162.88,51.29,227.74,59.73,48.25,0.0,24.94,2.65,4.27,96.23,1.6,2.03,0.81,1.34,2.05,5.49,1.5,1.68,14.06,3.95,1.88,0.94,26635.0,-382.0,-1153.0,24928.0,성숙기,제조업,4.0,5.0,0
57,(주)SNT에너지,100840,2013/12,6.445652693629142,-1.5724916182844058,12.290665411484913,-0.7400752257533996,2.2174987074165564,8.10611763935714,-12.984811970109403,0.1929607903673973,78.14700704225352,11.04209343818146,19.4,8.06,5.36,8.49,80.6,91.63,4.98,-0.59,-1.02,28336.2,2285.0,2841.21,2371.96,58.17,9.81,139.08,52.46,41.83,63.58,36.42,65.79,197.1,177.76,71.62,212.77,57.28,46.42,0.0,28.66,2.62,20.6,450.13,7.5,11.65,0.66,1.05,1.8,5.18,1.17,1.31,11.41,4.16,1.65,0.77,20129.0,1755.0,-1368.0,20524.0,Shake-Out,제조업,5.0,6.0,0
58,(주)SNT에너지,100840,2014/12,-2.29822732012513,-0.2500685403806691,-5.964403311473783,2.800576837518985,-0.2585286348564042,4.818207049680821,20.91944747473238,0.4930282720899777,-30.426189005558985,-18.00761723399191,16.12,4.64,3.66,5.55,83.88,94.32,3.41,-0.32,-0.72,34263.96,1590.0,-3496.92,1944.73,55.99,10.41,127.22,50.16,44.01,68.21,31.79,64.52,222.54,199.37,50.89,174.9,46.6,36.88,0.0,30.83,2.66,-2.4,-42.0,-0.76,-0.96,0.79,1.2,2.31,7.05,1.38,1.54,13.66,5.39,2.02,0.93,-24774.0,-127.0,-2125.0,-26893.0,Shake-Out,제조업,6.0,7.0,0
59,(주)SNT에너지,100840,2015/12,3.836958806221101,-1.1252144653773757,7.955658523710372,-1.402807106561108,-39.74192821321913,11.403715703879874,7.146123330051453,47.6657723265619,139.96803977272728,146.17506169255336,22.22,10.39,8.71,12.31,77.78,86.96,8.56,-0.2,-0.5,36712.53,3815.0,311.22,4787.56,58.21,5.81,139.29,54.83,41.79,73.18,26.82,57.1,286.28,269.65,49.36,277.59,36.64,27.78,0.0,37.88,0.0,-13.31,0.0,-3.57,-4.34,0.84,1.18,2.86,8.57,1.47,1.6,18.29,4.59,2.18,1.05,2205.0,-388.0,-9167.0,-7259.0,성숙기,제조업,7.0,8.0,0
60,(주)SNT에너지,100840,2016/12,10.071601158774936,-0.4776144547866739,15.053325292433405,3.132355055737605,-36.60931363381335,-0.6914433880726015,-2.308396195221728,-15.018429112806936,-93.85867554568998,-96.47679698095406,19.33,0.65,0.5,0.72,80.67,99.53,0.43,-0.09,-0.22,35865.04,234.0,4942.79,168.7,60.84,3.2,155.39,58.9,39.16,66.03,33.97,59.3,207.24,200.61,57.56,352.85,51.45,44.47,0.0,31.49,0.0,15.74,0.0,5.35,7.32,0.77,1.1,2.5,9.48,1.28,1.34,29.08,4.51,2.15,0.9,35018.0,-6276.0,-3592.0,27086.0,성숙기,제조업,8.0,9.0,0
61,(주)SNT에너지,100840,2017/12,-13.726791594117952,-1.1197819683786436,-18.343832343246792,-6.552144177991723,-65.71765747160349,1.748041775456919,-27.54850643472785,-22.5371614742415,176.02409638554218,1506.8619246861924,20.66,2.49,1.41,1.98,79.34,89.57,1.36,-0.1,-0.19,25984.76,647.0,-787.54,2710.37,57.59,1.34,135.79,56.81,42.41,77.87,22.13,54.46,351.97,347.24,116.39,726.79,28.42,21.01,0.0,41.23,0.0,22.15,0.0,4.9,8.0,0.57,0.79,1.99,9.02,0.96,0.98,40.44,3.71,1.57,0.69,-5579.0,6228.0,0.0,-1637.0,쇠퇴기,제조업,9.0,10.0,0
62,(주)SNT에너지,100840,2018/12,-6.419286834717101,-0.9390113417504816,-10.060143418922046,-1.4762813415314062,144.92254733218587,-1.0867473280385942,-24.21397996653847,-45.41296461805373,-60.17023134002619,-109.85314029788564,14.88,1.31,0.63,0.78,85.12,101.36,0.2,-0.85,-2.14,19119.3,257.0,1978.28,-259.31,55.35,3.66,123.96,53.32,44.65,82.31,17.69,54.25,492.86,474.82,188.8,230.32,21.5,13.64,0.0,44.12,0.0,8.91,0.0,1.58,3.17,0.48,0.6,2.4,9.3,0.85,0.87,34.81,3.67,1.2,0.68,14436.0,-6857.0,-4717.0,2394.0,성숙기,제조업,10.0,11.0,0
63,(주)SNT에너지,100840,2019/12,18.82793816194055,6.506636250518458,31.804094544893392,2.744944885906254,79.35699226985243,5.914578252823467,52.90504314917286,71.87710680920736,746.6849315068492,1023.5729386892178,16.73,7.24,4.63,6.31,83.27,91.81,4.31,-0.53,-1.18,28418.13,2148.0,-5337.2,2327.72,61.39,4.98,159.01,58.33,38.61,73.36,26.64,52.63,303.82,288.69,31.18,229.41,36.31,27.54,0.0,41.19,0.03,-45.05,-48067.02,-12.0,-18.78,0.64,0.87,2.4,9.11,1.04,1.1,20.9,2.54,1.73,0.78,-40065.0,4716.0,-3125.0,-38536.0,쇠퇴기,제조업,11.0,12.0,0
64,(주)SNT에너지,100840,2020/12,0.4357631245563751,-0.4162001655064986,-0.6049164093332748,2.0890381736236625,-40.19002840630816,-3.748443591680105,11.284553760189755,12.319287235234787,-36.655449132798346,32.345198580748544,16.89,4.12,2.92,4.07,83.11,90.26,2.89,-0.05,-0.13,31625.0,1414.0,9370.44,3080.71,60.76,3.0,154.82,58.94,39.24,70.31,29.69,55.82,251.91,244.37,83.83,527.56,42.24,34.3,10.99,36.64,0.3,15.2,2111.13,4.51,6.38,0.71,0.99,2.52,8.53,1.16,1.21,29.1,3.24,1.93,0.85,70341.0,-925.0,-18613.0,46761.0,성숙기,제조업,12.0,13.0,0
65,(주)SNT에너지,100840,2021/12,-0.956904983420406,0.1002077477697665,-2.0034650816944546,0.6641135527795508,-56.4199148378644,3.849465375594321,-27.932603201347938,-28.3569058844072,27.73804658765836,-42.5711320591542,16.79,7.31,3.76,5.11,83.21,92.24,3.75,-0.04,-0.07,22791.35,1957.0,3977.75,1769.21,60.11,1.33,150.72,59.31,39.89,73.72,26.28,54.11,301.77,297.75,134.01,892.34,35.65,27.02,15.54,40.19,0.62,34.21,1969.27,8.99,17.45,0.52,0.7,1.96,7.21,0.86,0.87,64.3,3.0,1.39,0.64,29860.0,-1437.0,-9635.0,20863.0,성숙기,제조업,13.0,14.0,0
66,(주)SNT홀딩스,36530,2011/12,4.213355985837607,1.6046532890769545,9.253231431981057,-0.2148677024911569,13.584665487427882,2.5891292099661958,10.91116220192366,-12.513408680259566,1.7040683026966503,-0.273099681383705,12.89,5.24,4.19,6.88,87.11,95.29,4.18,-0.01,-0.01,111492.25,2132.0,5828.54,8074.87,49.03,26.38,96.2,36.1,50.97,61.7,38.3,82.61,174.28,128.31,39.04,135.3,62.08,45.6,99.26,20.9,6.48,9.54,91.32,3.65,4.66,0.8,1.29,2.11,4.96,1.67,2.25,6.44,4.67,1.7,1.06,86982.0,-23826.0,-67930.0,-10765.0,성숙기,"전문, 과학 및 기술 서비스업",29.0,10.0,0
67,(주)SNT홀딩스,36530,2012/12,-2.349554881618653,-0.4912849746066637,-4.125677526609146,-0.6409125871317015,2.076526193993465,0.5351611394904833,0.2947388159721512,-5.089115465484366,-27.45851348096838,-28.887598024978217,12.2,3.79,3.01,5.6,87.8,94.86,2.92,-0.11,-0.24,111820.85,1870.0,3840.32,5742.22,48.14,28.09,92.83,34.62,51.86,63.52,36.48,81.64,184.89,132.96,35.94,113.6,57.43,40.99,98.2,22.1,5.18,9.53,105.76,3.48,4.32,0.79,1.27,2.12,4.83,1.64,2.25,6.01,4.31,1.69,1.05,57311.0,-42613.0,-58140.0,-39216.0,성숙기,"전문, 과학 및 기술 서비스업",30.0,11.0,0
68,(주)SNT홀딩스,36530,2013/12,3.579539101568072,0.2083968379767928,7.203626541510405,0.215418299961154,10.91925957346698,4.274735721607286,-5.536,-3.150588709162446,-15.004584690296266,-1.0455807874530303,12.51,3.41,2.55,4.41,87.49,94.62,2.4,-0.19,-0.39,105630.49,1542.0,6310.5,5682.21,49.82,29.06,99.3,35.35,50.18,63.95,36.05,78.46,188.1,133.44,48.56,102.0,56.38,41.42,99.08,23.34,5.86,9.78,94.02,3.52,4.8,0.75,1.17,2.06,4.96,1.52,2.13,5.33,4.29,1.6,0.99,94174.0,-22586.0,11155.0,82284.0,성장기,"전문, 과학 및 기술 서비스업",31.0,12.0,0
69,(주)SNT홀딩스,36530,2014/12,-5.108329890153249,-5.362333976522741,-7.081915406252451,-3.148565790401016,-8.748160193332348,-1.333270273908314,-1.522043076236006,-12.637003149614287,24.593121663597643,-22.751715842354773,11.1,4.32,3.2,5.51,88.9,95.78,3.02,-0.24,-0.5,104022.7,1999.0,6384.5,4389.41,48.79,28.54,95.27,34.86,51.21,66.49,33.51,77.02,208.24,148.81,50.97,90.68,50.39,35.23,98.51,25.36,2.46,13.86,284.03,4.64,6.1,0.74,1.14,2.13,5.4,1.5,2.11,5.22,4.7,1.62,1.0,95279.0,-53040.0,-75561.0,-32910.0,성숙기,"전문, 과학 및 기술 서비스업",32.0,13.0,0
