회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
(주)경보제약,214390,2017/12,322454.42,36054.11,18.81,8.94,19.7,14.37,2.66,1.94,13.71,10.01,1.85,1.35,,,,
(주)경보제약,214390,2018/12,282631.39,28824.44,14.32,9.81,31.44,16.95,2.91,1.57,0,0,2.05,1.1,,,,
(주)경보제약,214390,2019/12,247124.16,18783.23,9.8,13.16,52.24,33.2,1.93,1.22,11.67,7.41,1.44,0.92,,,,
(주)경보제약,214390,2020/12,442703.28,21249.38,9.87,20.83,57.45,11.64,3.59,0.73,25.98,5.27,2.51,0.51,,,,
(주)경보제약,214390,2021/12,309294.97,6131.85,3.59,50.44,0,0,3.17,1.36,24.88,10.67,2.62,1.12,,,,
(주)경인양행,012610,2011/12,213041.69,6070.95,4.72,35.09,59.44,25.35,1.06,0.45,16.54,7.05,1.29,0.55,9840,-9877,-5766,-5796
(주)경인양행,012610,2012/12,153176.43,7081.47,5.01,21.63,37.37,19.02,1.05,0.54,11.21,5.71,1.18,0.6,20802,-5059,-11509,4070
(주)경인양행,012610,2013/12,223569.71,16433.07,8.97,13.6,15.99,8.54,1.13,0.61,0,0,1.08,0.58,1047,-3527,1806,-737
(주)경인양행,012610,2014/12,224340.34,15530.4,8.16,14.45,36,16.89,1.79,0.84,21.67,10.17,1.72,0.81,18369,-12202,-2721,3787
(주)경인양행,012610,2015/12,207246.44,5127.38,2.93,40.42,2352.34,1208.16,1.39,0.71,0,0,1.44,0.74,5445,-10081,5508,1286
(주)경인양행,012610,2016/12,253492,7068.18,3.94,35.86,76.89,34.16,1.53,0.68,34.01,15.11,1.6,0.71,19014,-7033,-7321,4534
(주)경인양행,012610,2017/12,303874.12,5315.83,2.74,57.16,524.66,279.82,1.49,0.8,427.19,227.83,1.44,0.77,5323,-25435,21934,651
(주)경인양행,012610,2018/12,326749.82,18338.58,8.24,17.82,40.51,25.59,1.57,0.99,329.61,208.22,1.35,0.85,1873,-31672,31498,1489
(주)경인양행,012610,2019/12,444318.67,22219.94,9.06,20,85.88,46.23,2.11,1.14,0,0,1.68,0.9,6768,-46298,42426,3006
(주)경인양행,012610,2020/12,415204.33,6129.9,2.86,67.73,0,0,2.34,0.8,11.57,3.95,2.01,0.69,54552,-40619,39943,53091
(주)경인양행,012610,2021/12,422025.44,28713.56,10.39,14.7,18.09,13.58,1.62,1.22,242.45,181.99,1.18,0.89,9231,-30301,24824,4652
(주)광명전기,017040,2011/12,148427.15,2900.31,5,51.18,0,0,3.07,1.14,91.36,33.91,2.86,1.06,1765,-1506,4339,4592
(주)광명전기,017040,2012/12,108371.53,5005.8,6.31,21.65,0,0,3.83,1.84,168.03,80.91,2.51,1.21,3436,-1025,3121,5378
(주)광명전기,017040,2013/12,85025.12,9868.99,10.92,8.62,26.94,15.9,2.47,1.46,231.92,136.9,1.58,0.93,3129,374,-10142,-6651
(주)광명전기,017040,2014/12,95083.59,11631.04,10.04,8.17,16.61,12.54,1.8,1.36,13.8,10.42,1,0.76,11464,-7261,-1734,2782
(주)광명전기,017040,2015/12,80410.44,5183.64,5.57,15.51,34.24,25.18,1.74,1.28,8.59,6.32,1.27,0.93,18501,2326,-2420,19384
(주)광명전기,017040,2016/12,122825.77,5144.22,5.31,23.88,12.19,4.55,2.29,0.86,67.63,25.26,1.96,0.73,4503,-35163,23002,-6868
(주)광명전기,017040,2017/12,94904.81,5071.32,4.83,18.71,0,0,1.86,1.21,29.11,18.91,1.46,0.95,6647,-8947,5450,848
(주)광명전기,017040,2018/12,100310.55,4372.32,4.51,22.94,74.9,29.01,2.81,1.09,0,0,2.46,0.95,-3816,-2978,1451,-4038
(주)광명전기,017040,2019/12,84368.63,8866.02,7.09,9.52,22.81,11.52,1.64,0.83,6.25,3.16,1.18,0.6,20496,-24505,2510,-1526
(주)광명전기,017040,2020/12,63581.4,6280.11,5.58,10.12,21.97,9.3,1.13,0.48,15.07,6.38,0.96,0.4,5270,-2589,329,2751
(주)광명전기,017040,2021/12,89096.28,3823.22,3.11,23.3,42.87,18.65,1.95,0.85,0,0,1.6,0.7,-2536,9405,-6882,356
(주)광주신세계,037710,2011/12,240704.3,66788.16,30.41,3.6,6.12,4.59,1.04,0.78,5.52,4.14,1.46,1.09,,,,
(주)광주신세계,037710,2012/12,328436.6,64266.04,30.06,5.11,7.29,5,1.09,0.75,6.96,4.77,1.83,1.26,,,,
(주)광주신세계,037710,2013/12,580021.62,61717.62,29.87,9.4,10.01,7.46,1.2,0.89,8.48,6.32,2.35,1.75,,,,
(주)광주신세계,037710,2014/12,624530.45,57896.44,28.27,10.79,12.75,8.75,1.21,0.83,10.72,7.36,2.63,1.8,,,,
(주)광주신세계,037710,2015/12,541701.99,60939.24,29.68,8.89,13.4,9.08,1.26,0.85,11.8,8,3,2.03,,,,
(주)광주신세계,037710,2016/12,447576.73,61721.31,29.33,7.25,9.97,8.15,0.86,0.7,9.07,7.41,2.16,1.76,,,,
(주)광주신세계,037710,2017/12,371469.69,61894.82,29.52,6,9,7.36,0.75,0.61,8.39,6.86,2.05,1.68,,,,
(주)광주신세계,037710,2018/12,241059.83,56058.41,41.46,4.3,8.73,5.85,0.64,0.43,7.31,4.9,2.91,1.95,,,,
(주)광주신세계,037710,2019/12,203019.11,73635.34,47.54,2.76,7,5.22,0.51,0.38,4.49,3.35,2.15,1.61,,,,
(주)광주신세계,037710,2020/12,159800.41,70070.46,47.5,2.28,6.73,4.13,0.42,0.26,5.73,3.52,1.97,1.21,,,,
(주)광주신세계,037710,2021/12,120370.76,82159.92,48.34,1.47,7.37,4.53,0.53,0.32,4.98,3.06,2.27,1.4,,,,
(주)국동,005320,2011/12,34952.52,-5742.37,-5.74,0,0,0,3.26,0.25,0,0,0.09,0.01,-963,-563,1250,1683
(주)국동,005320,2012/12,33443.04,1858.32,2.03,18,40.01,16.03,3.8,1.52,3.65,1.46,0.11,0.05,4976,-802,-3698,-416
(주)국동,005320,2013/12,36334.77,3457.08,3.61,10.51,5.86,2.47,2.34,0.99,0,0,0.15,0.06,-2406,-1009,44,-935
(주)국동,005320,2014/12,75912.64,5743.64,4.87,13.22,13.8,1.59,4.52,0.52,0,0,0.55,0.06,-13,-4424,9357,5740
(주)국동,005320,2015/12,84174.35,6916.7,6.75,12.17,21.53,7.54,5.12,1.79,86.32,30.25,1.12,0.39,3908,-3400,1703,2791
(주)국동,005320,2016/12,77927.04,7953.05,6.25,9.8,23.56,10.06,2.58,1.1,0,0,0.81,0.35,748,-15941,17156,1820
(주)국동,005320,2017/12,69274.8,-2339.13,-1.8,0,0,0,3.78,0.97,0,0,1.12,0.29,-6828,-4410,3011,-8528
(주)국동,005320,2018/12,65988.2,1749.05,1.28,37.73,55.41,20.74,1.79,0.67,0,0,0.55,0.2,-3945,1472,791,-1628
(주)국동,005320,2019/12,65705.26,-9213.2,-7.93,0,0,0,1.28,0.43,7.26,2.42,0.6,0.2,3901,-23961,24264,4119
(주)국동,005320,2020/12,156082.77,30231.67,18.09,5.16,0,0,3.26,0.61,5.92,1.11,1.23,0.23,25979,4858,30405,62380
(주)국동,005320,2021/12,161084.59,-2031.51,-1.82,0,0,0,3.52,1.37,0,0,2.5,0.97,-25317,-7110,-25636,-57623
(주)국보,001140,2011/12,38528.79,4179.5,3.53,9.22,0,0,0.68,0.39,5.9,3.37,0.14,0.08,3250,962,-3806,409
(주)국보,001140,2012/12,44004.2,3239.17,2.97,13.59,0,0,1.12,0.48,0,0,0.24,0.1,-3614,-1274,5433,535
(주)국보,001140,2013/12,43865.31,2790.33,2.56,15.72,0,0,0.76,0.5,4.47,2.92,0.14,0.09,2810,-3657,224,-631
(주)국보,001140,2014/12,44611.37,-528.17,-0.59,0,0,0,1.03,0.72,288.84,202,0.17,0.12,-238,604,-315,52
(주)국보,001140,2015/12,49382.09,-995.24,-1.17,0,0,0,2.18,1.07,0,0,0.3,0.15,-837,3057,-2425,-201
(주)국보,001140,2016/12,49919.22,605.04,0.78,82.51,0,0,3.77,1.79,184.38,87.8,0.42,0.2,507,195,-812,-109
(주)국보,001140,2017/12,42047.19,-2398.53,-3.21,0,0,0,3.6,1.14,0,0,0.53,0.17,-3104,-532,4309,664
(주)국보,001140,2018/12,30810.64,-3656.75,-5.46,0,0,0,11.05,2.79,0,0,0.9,0.23,-6078,20673,-15205,-615
(주)국보,001140,2019/12,81264.54,801.72,1.38,101.36,0,0,19.54,1.16,0,0,2.26,0.13,-9900,-2964,17704,5198
(주)국보,001140,2020/12,112123.28,-4511.96,-8.47,0,0,0,4.91,1.02,0,0,2.41,0.5,-10627,-3744,9611,-4761
(주)국보,001140,2021/12,122229.87,-4700.2,-8.8,0,0,0,5.12,2.12,108.07,44.65,2.86,1.18,2033,-19210,22781,5604
(주)금비,008870,2011/09,71545.69,5757.18,6.35,12.43,68.41,34.99,0.77,0.39,14.93,7.64,0.63,0.32,12322,-47042,38774,4053
(주)금비,008870,2012/09,73337.05,3660.11,4.39,20.04,372.66,228.81,0.68,0.42,382.81,235.04,0.6,0.37,7352,-819,-1549,4984
(주)금비,008870,2013/09,66426.33,3582.89,4.37,18.54,115.6,86.2,0.48,0.36,8.18,6.1,0.43,0.32,13723,-12925,-2169,-1379
(주)금비,008870,2014/09,79627.34,1701.14,2.11,46.81,0,0,0.58,0.39,5.84,3.87,0.51,0.34,20829,-18435,3377,5772
(주)금비,008870,2015/09,112831.94,11960.71,12.77,9.43,32.98,11.15,1.28,0.43,11.34,3.83,0.99,0.34,22567,-12544,-5143,4881
(주)금비,008870,2016/09,134520.73,11673.83,11.64,11.52,31,8.64,2.42,0.67,27.75,7.73,1.86,0.52,20643,-18296,4655,6999
(주)금비,008870,2017/09,117134.47,6237.67,7.76,18.78,98.09,50.9,1.84,0.95,15.93,8.27,1.78,0.92,18531,-10670,-6748,1118
(주)금비,008870,2018/09,105274.79,8051.19,8.87,13.08,21.33,15.39,1.1,0.79,12.22,8.81,0.98,0.7,17119,-10312,-3683,3095
(주)금비,008870,2019/09,99858.1,6213.92,6.79,16.07,29.52,21.23,0.99,0.71,9.89,7.11,0.88,0.64,25156,-21689,-1537,1931
(주)금비,008870,2020/09,91390.38,2604.74,3.28,35.09,0,0,1.08,0.5,11.01,5.13,1.09,0.51,19474,-92551,62594,-10519
(주)금비,008870,2021/09,102578.88,6829.19,8.3,15.02,30.86,17.26,1.2,0.67,7.04,3.94,1.2,0.67,31168,-17639,-7947,5644
(주)금양,001570,2011/12,85249.59,6433.37,6.37,13.25,20.83,9.29,1.2,0.54,45.53,20.3,0.5,0.22,-688,-12571,12240,-6
(주)금양,001570,2012/12,97018.47,6785.4,6.27,14.3,21.11,9.84,1.51,0.71,22.08,10.29,0.62,0.29,3603,-2043,4279,4532
(주)금양,001570,2013/12,122787.67,5565.62,4.21,22.06,36.55,22.87,1.26,0.79,0,0,0.42,0.26,-16907,-5429,15684,-6454
(주)금양,001570,2014/12,116429.8,7357.67,5.33,15.82,23.72,14.03,1.53,0.9,3.39,2.01,0.49,0.29,34151,-3644,-13375,18018
(주)금양,001570,2015/12,145110.09,8637.84,5.67,16.8,35.42,20.78,1.85,1.09,15.83,9.29,0.54,0.32,7307,-14192,1783,-3981
(주)금양,001570,2016/12,202681.11,9557.17,5.94,21.21,0,0,8.81,3.01,100.99,34.47,1.22,0.42,8032,-25423,11572,-7789
(주)금양,001570,2017/12,167978.52,6739.26,4.47,24.93,355.25,244.6,4.17,2.87,11.33,7.8,0.86,0.59,-22124,36104,-13474,-2640
(주)금양,001570,2018/12,163401.13,7501.6,4.95,21.78,8.02,5.56,2.8,1.94,0,0,0.85,0.59,17366,-11961,3045,7823
(주)금양,001570,2019/12,175504.03,6375.79,4.69,27.53,0,0,3.65,2.41,0,0,0.94,0.62,-599,-8907,15341,6812
(주)금양,001570,2020/12,361754.3,5782.78,4.78,62.56,0,0,7.46,1.45,53.92,10.51,2.84,0.55,-508,-3292,-2121,-5809
(주)금양,001570,2021/12,364963.83,9751.2,5.56,37.43,1609.36,834.61,5.67,2.94,0,0,1.91,0.99,-39808,-13099,55845,12583
(주)금호에이치티,214330,2011/12,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,10586.25,14639.94,11.81,0.72,0,0,0,0,0,0,0,0,8289,-5334,2298,5264
(주)금호에이치티,214330,2014/12,22787.94,20789.52,11.86,1.1,0,0,0,0,0,0,0,0,-5732,-9278,9363,-5615
(주)금호에이치티,214330,2015/12,111740.07,26248.77,14.44,4.26,5.68,4.9,1.18,1.02,9.77,8.44,0.52,0.45,9869,-11723,2224,373
(주)금호에이치티,214330,2016/12,96378.26,22871.06,12.05,4.21,9.24,4.3,1.3,0.6,6.47,3.01,0.63,0.29,23468,-36389,16826,3906
(주)금호에이치티,214330,2017/12,78251.39,16879.03,10.2,4.64,14.75,8.29,0.83,0.47,11.01,6.19,0.48,0.27,14172,-2283,-9103,2563
(주)금호에이치티,214330,2018/12,108129.61,13217.49,6.98,8.18,13.51,6.46,0.73,0.35,5.06,2.42,0.51,0.24,1470,-28173,62822,36364
(주)금호에이치티,214330,2019/12,175313.06,10996.31,4.96,15.94,101.18,42.91,1,0.43,14.99,6.36,0.82,0.35,7215,-60794,74289,20752
(주)금호에이치티,214330,2020/12,317798.25,1453.52,0.8,218.64,0,0,0.76,0.2,10.83,2.82,0.95,0.25,14754,-30117,14155,-1259
(주)금호에이치티,214330,2021/12,393291.37,-1559.43,-0.79,0,0,0,1.65,0.79,0,0,2.79,1.33,4894,19796,-7675,19053
(주)까뮤이앤씨,013700,2011/12,121976.89,-131180.42,-145.68,0,0,0,0.63,0.19,0,0,0.32,0.1,,,,
(주)까뮤이앤씨,013700,2012/12,115310.91,5202.14,5.72,22.17,0,0,0.4,0.19,5.18,2.52,0.18,0.09,,,,
(주)까뮤이앤씨,013700,2013/12,81387.8,-721.53,-0.86,0,0,0,0.6,0.25,0,0,0.24,0.1,,,,
(주)까뮤이앤씨,013700,2014/12,47484.54,3223.57,2.61,14.73,15.15,6.46,0.98,0.42,2.67,1.14,0.28,0.12,,,,
(주)까뮤이앤씨,013700,2015/12,69787.27,4561.38,3.45,15.3,16.51,5.24,1.91,0.61,10.84,3.44,0.64,0.2,,,,
(주)까뮤이앤씨,013700,2016/12,83078.93,5099.23,3.65,16.29,18.58,13.87,1.21,0.9,0,0,0.43,0.32,,,,
(주)까뮤이앤씨,013700,2017/12,64921.56,10974.21,6.37,5.92,8.96,5.19,1.32,0.76,9.28,5.37,0.44,0.25,,,,
(주)까뮤이앤씨,013700,2018/12,89647.64,5056.66,4.35,17.73,42.07,2.52,1.27,0.08,0,0,0.63,0.04,,,,
(주)까뮤이앤씨,013700,2019/12,82175.93,16484.2,5.82,4.99,5.82,3.76,1.14,0.74,10.3,6.66,0.28,0.18,,,,
(주)까뮤이앤씨,013700,2020/12,180244.61,4457.33,2.76,40.44,17.93,3.43,2.03,0.39,0,0,1.02,0.2,,,,
(주)까뮤이앤씨,013700,2021/12,173563.48,-1386.46,-0.85,0,0,0,1.78,0.88,0,0,1.06,0.52,,,,
(주)나이스홀딩스,034310,2011/12,176174.47,10382.39,37.2,16.97,37.17,25.04,0.96,0.64,55.39,37.33,8.66,5.84,36348,-35618,-18635,-17905
(주)나이스홀딩스,034310,2012/12,210685.05,14825.3,45.65,14.21,13.44,9.29,0.76,0.53,14.63,10.11,7.25,5.01,37150,-42592,-9727,-15169
(주)나이스홀딩스,034310,2013/12,450860.37,7605.78,30.94,59.28,385.54,37.93,10.48,1.03,517.36,50.9,134.05,13.19,94246,-36164,-13700,44381
(주)나이스홀딩스,034310,2014/12,613186.08,7416.21,29.84,82.68,81.53,49.22,2.23,1.35,74.55,45.01,28.65,17.3,145729,-99618,2600,48711
(주)나이스홀딩스,034310,2015/12,881337.56,10499.85,34.59,83.94,170.75,80.24,3.81,1.79,148.2,69.64,38.37,18.03,86626,-191995,85643,-19470
(주)나이스홀딩스,034310,2016/12,716640.09,17529.13,52.03,40.88,50.76,31.78,2.91,1.82,55.05,34.46,27.66,17.31,139624,-25311,-349,115360
(주)나이스홀딩스,034310,2017/12,602218.82,20325.2,54.26,29.63,145.05,102.13,2.32,1.63,46.74,32.91,19.82,13.96,128929,-24187,41396,144031
(주)나이스홀딩스,034310,2018/12,731674.12,24682.63,61.21,29.64,0,0,2.49,1.6,33.86,21.79,20.29,13.06,248439,-264411,27157,10263
(주)나이스홀딩스,034310,2019/12,870253.76,30168.6,67.54,28.85,183.18,127.3,2.9,2.01,34.99,24.32,20.99,14.59,261019,-353962,157336,60249
(주)나이스홀딩스,034310,2020/12,853157.26,22047.14,56.56,38.7,0,0,3.1,1.58,45.93,23.34,23.91,12.15,309343,-207396,41103,139508
(주)나이스홀딩스,034310,2021/12,718237.41,24863.34,57.48,28.89,29.9,23.22,2.46,1.91,35.46,27.53,17.43,13.53,229477,-328291,26565,-70418
(주)남선알미늄,008350,2011/12,153581.25,10033.26,3.32,15.31,0,0,3.49,1.17,0,0,0.5,0.17,-2095,-7016,12173,3123
(주)남선알미늄,008350,2012/12,149103.26,1707.67,0.55,87.31,0,0,1.65,0.66,0,0,0.33,0.13,,,,
(주)남선알미늄,008350,2013/12,149906.83,19098.78,5.4,7.85,8.42,4.43,1.15,0.61,5.16,2.71,0.23,0.12,,,,
(주)남선알미늄,008350,2014/12,207023.2,19558.42,5.73,10.58,9.82,3.66,1.98,0.74,12.7,4.73,0.51,0.19,,,,
(주)남선알미늄,008350,2015/12,229497.33,22795.57,6.51,10.07,11.43,6.7,1.65,0.97,0,0,0.49,0.28,,,,
(주)남선알미늄,008350,2016/12,199397.83,29516.64,7.37,6.76,8.45,5.33,1.41,0.89,4.17,2.63,0.43,0.27,,,,
(주)남선알미늄,008350,2017/12,160795.43,25872.08,6.46,6.22,7.14,4.86,1.05,0.72,5.13,3.49,0.39,0.26,,,,
(주)남선알미늄,008350,2018/12,346492.58,14879.91,4.28,23.29,14.78,4.16,2.22,0.63,15.4,4.33,1.08,0.3,24209,-8219,-6459,9531
(주)남선알미늄,008350,2019/12,372994.95,17066.43,5.25,21.86,77.91,28.89,3.69,1.37,23.35,8.66,2,0.74,27655,-2623,-10934,14096
(주)남선알미늄,008350,2020/12,547772.61,4065.87,1.51,134.72,0,0,5.07,1.85,0,0,3.28,1.2,-9034,968,-2990,-11062
(주)남선알미늄,008350,2021/12,277346,-1648.25,-0.72,0,0,0,3.23,1.48,44.84,20.54,2.37,1.09,12056,7055,-10237,8874
(주)남성,004270,2011/12,111408.99,5499.82,9.96,20.26,11.89,7.93,0.4,0.27,161.15,107.5,0.58,0.38,3187,2345,-5702,-166
(주)남성,004270,2012/12,105781.24,4998.71,8.99,21.16,25.84,19.17,0.42,0.31,0,0,0.6,0.44,-5725,62,3518,-2186
(주)남성,004270,2013/12,84229.07,4235.86,7.48,19.88,25.7,17.83,0.44,0.31,2.48,1.72,0.63,0.43,16383,11631,-26562,1420
(주)남성,004270,2014/12,104442.23,4564.87,7.7,22.88,0,0,0.63,0.36,0,0,0.84,0.47,-6987,-1713,9472,786
(주)남성,004270,2015/12,142725.07,4723.33,7.59,30.22,35.45,2.57,0.81,0.06,0,0,1.05,0.08,-8127,178,7375,-540
(주)남성,004270,2016/12,131265.69,5170.12,7.3,25.39,70.15,37,1.31,0.69,28.47,15.02,1.35,0.71,6856,3704,-9769,817
(주)남성,004270,2017/12,125935.9,6911.78,8.82,18.22,74.57,47.84,1.17,0.75,6.15,3.94,1.29,0.83,6739,-1121,-4719,898
(주)남성,004270,2018/12,123757.14,4060.79,6.38,30.48,0,0,1.1,0.41,0,0,1.41,0.53,980,-4323,5211,1907
(주)남성,004270,2019/12,167325.56,3510.98,6.07,47.66,0,0,2.17,0.72,0,0,3.2,1.06,-7902,2843,7158,2145
(주)남성,004270,2020/12,194961.25,3013.86,4.5,64.69,0,0,2.5,0.49,2393.26,468.45,2.79,0.55,1739,5134,258,7008
(주)남성,004270,2021/12,169717.02,5703.71,6.95,29.76,25.91,14.23,1.56,0.86,0,0,2.24,1.23,-2013,-14097,15100,-862
(주)넥센,005720,2011/12,316683.66,15819.62,6.59,20.02,27.35,16.98,1.07,0.67,16.02,9.95,1.14,0.71,18293,-22129,8902,5066
(주)넥센,005720,2012/12,483861.63,18645.33,8.52,25.95,29.55,16.54,1.12,0.63,14.18,7.93,2.05,1.15,42041,-23262,-27058,-3717
(주)넥센,005720,2013/12,463567.25,27219.38,12.16,17.03,29.6,22.03,1.24,0.92,19.4,14.43,2.29,1.71,23727,-6118,-10352,7022
(주)넥센,005720,2014/12,510287,28684.84,13.35,17.79,21.86,16.43,1.25,0.94,19.93,14.98,2.53,1.9,31030,-24840,-5315,976
(주)넥센,005720,2015/12,443862.24,28708.01,14.81,15.46,25.41,19.47,1.12,0.86,17.39,13.32,2.62,2.01,39609,-6430,-25180,6703
(주)넥센,005720,2016/12,460150.88,30811.04,15.99,14.93,18.74,1.64,0.97,0.08,15.08,1.32,2.37,0.21,22394,-14450,-16903,-8991
(주)넥센,005720,2017/12,452554.47,24458.47,11.54,18.5,15.71,10.61,1.13,0.76,0,0,2.81,1.9,-14074,33340,-17202,1918
(주)넥센,005720,2018/12,344094.61,23987.94,7.02,14.34,14.34,8.92,0.81,0.51,17.11,10.64,1.31,0.81,135606,-148308,190118,134421
(주)넥센,005720,2019/12,337278.67,25551.5,7.25,13.2,39.02,27.05,0.77,0.54,14.33,9.94,1.24,0.86,323292,-255427,-45334,20126
(주)넥센,005720,2020/12,254554.36,30749.04,8.7,8.28,18.08,8.58,0.61,0.29,11.54,5.48,0.99,0.47,225620,-259456,141986,138063
(주)넥센,005720,2021/12,259874.83,34614.61,6.82,7.51,11.97,8.9,0.54,0.4,37.19,27.65,0.63,0.47,236049,-123762,-74373,46460
(주)넥솔론,110570,2011/12,927512.9,20477.33,3.48,45.29,0,0,2.76,1.44,0,0,0.88,0.46,,,,
(주)넥솔론,110570,2012/12,736430.07,-52868.81,-14.03,0,0,0,5.91,1.02,15.28,2.64,1.48,0.26,77749,-50228,18198,45468
(주)넥솔론,110570,2013/12,671915.85,11510.66,3.47,58.37,0,0,11.15,5.01,8.06,3.62,0.71,0.32,27476,-64263,15687,-19142
(주)넥솔론,110570,2014/12,612567.21,-26201.93,-10,0,0,0,0,0,0,0,0.66,0.07,-17409,12171,-22021,-27174
(주)넥솔론,110570,2015/12,131264.93,-16480.47,-10.68,0,2.11,0.16,37.87,2.83,0,0,3.62,0.27,,,,
(주)넥솔론,110570,2016/12,79120.73,-7756.34,-5.01,0,0,0,0,0,0,0,1.56,0.46,,,,
(주)노루페인트,090350,2011/12,165180.94,19453.01,5.4,8.49,16.58,10.12,0.39,0.24,3.46,2.11,0.23,0.14,25186,-26257,14065,12994
(주)노루페인트,090350,2012/12,245513.24,21138.52,5.44,11.61,49.37,14.62,0.95,0.28,0,0,0.51,0.15,-5557,-39663,42370,-2887
(주)노루페인트,090350,2013/12,248793.35,24902.98,6.26,9.99,13.75,9.02,0.61,0.4,7.25,4.76,0.33,0.22,15755,-5672,-20177,-10190
(주)노루페인트,090350,2014/12,324563.1,30971.4,7.45,10.48,15.15,7.83,0.85,0.44,9.31,4.81,0.46,0.24,26738,-15649,-9737,1424
(주)노루페인트,090350,2015/12,354998.04,34216.31,8.15,10.38,27.68,10.55,1.86,0.71,17.3,6.59,1.05,0.4,28906,-9200,-13841,5693
(주)노루페인트,090350,2016/12,288657.28,32125.12,7.44,8.99,10.95,6.52,1.13,0.67,6.74,4.01,0.66,0.39,44455,-25836,-13934,4757
(주)노루페인트,090350,2017/12,279963.85,33155.57,6.91,8.44,9.79,7.9,0.73,0.59,6.3,5.08,0.41,0.33,33337,-17234,-26335,-9081
(주)노루페인트,090350,2018/12,269559.46,27799.32,5.18,9.7,18.29,10.44,0.94,0.54,14.68,8.38,0.49,0.28,13984,-12384,-2881,-1245
(주)노루페인트,090350,2019/12,248377.87,34835.08,6.17,7.13,12.92,7.86,0.69,0.42,4.38,2.66,0.36,0.22,59239,-21621,-18483,18983
(주)노루페인트,090350,2020/12,261120.06,33772.38,6.08,7.73,19.84,8.09,0.76,0.31,6.69,2.73,0.4,0.16,39913,-6050,3489,35961
(주)노루페인트,090350,2021/12,368173.11,27542.64,4.26,13.37,34.53,17.74,1.16,0.59,18.33,9.42,0.53,0.27,23768,-17900,-11966,-5519
(주)노루홀딩스,000320,2011/12,136749.77,8854.99,35.98,15.44,24.53,14.55,0.67,0.4,26.87,15.94,4.82,2.86,33690,-25570,3385,11744
(주)노루홀딩스,000320,2012/12,151281.55,8528.57,33.08,17.74,9.56,6.11,0.73,0.46,19.55,12.5,5.31,3.39,14399,-26703,25904,13521
(주)노루홀딩스,000320,2013/12,239619.92,23460.64,58.94,10.21,13.88,5.68,1.32,0.54,13.74,5.63,6.79,2.78,47946,-13369,-34375,129
(주)노루홀딩스,000320,2014/12,350157.86,18515.07,51.48,18.91,24.29,14.18,1.68,0.98,26,15.17,10.08,5.88,51268,-22440,-8175,20776
(주)노루홀딩스,000320,2015/12,348408.81,13517.11,38.99,25.78,55.99,28.26,2.55,1.28,42.36,21.38,16.32,8.24,35788,69774,-26145,78410
(주)노루홀딩스,000320,2016/12,198676.87,66616.54,82.03,2.98,4.74,2.68,1.15,0.65,5.15,2.91,4.07,2.3,54494,-62089,-37127,-43111
(주)노루홀딩스,000320,2017/12,236942.75,26788.82,63.39,8.84,19.91,14.53,0.88,0.64,11.74,8.57,6.14,4.48,30676,5209,-32706,-637
(주)노루홀딩스,000320,2018/12,200086.94,17508.66,53.84,11.43,44.17,29.98,0.76,0.52,30.16,20.47,6.9,4.68,7432,-17567,-5176,-13213
(주)노루홀딩스,000320,2019/12,210808.22,15730.02,52.81,13.4,54.38,37.7,0.65,0.45,9.24,6.4,6.4,4.44,57419,-41451,-23722,-8000
(주)노루홀딩스,000320,2020/12,192315.91,7355.79,38.58,26.14,56.27,26.97,0.6,0.29,31.13,14.92,9.19,4.4,50513,-14004,5682,37886
(주)노루홀딩스,000320,2021/12,222500.85,9717.6,44.69,22.9,41.87,24.62,0.8,0.47,25.64,15.07,10.75,6.32,25399,-430,-27144,2005
(주)녹십자,006280,2011/12,1471523.39,94451.27,13.51,15.58,34.85,21.08,3.22,1.95,35.4,21.41,2.7,1.63,54855,-38627,-15354,902
(주)녹십자,006280,2012/12,1444431.58,79399.05,11.1,18.19,32.79,21.18,2.81,1.82,35.9,23.19,2.5,1.61,50757,-90350,30023,-9616
(주)녹십자,006280,2013/12,1452368.09,86593.48,10.91,16.77,26.28,18.97,2.31,1.67,75.1,54.21,2.27,1.64,29689,-70401,45966,4980
(주)녹십자,006280,2014/12,1715976.16,107112.4,12.54,16.02,28.51,22.44,2.12,1.67,32.42,25.52,2.02,1.59,56763,-163416,109442,4354
(주)녹십자,006280,2015/12,2194204.08,108680.26,11.9,20.19,29.59,13.37,3.62,1.64,53.72,24.27,3.58,1.62,45244,7835,-27622,25735
(주)녹십자,006280,2016/12,2014803.92,95347.8,9.23,21.13,47.65,24.8,3.27,1.7,0,0,2.9,1.51,-1742,-111085,110559,-816
