,회사명,거래소코드,회계년도,총자본증가율,총자본순이익률,자기자본순이익률,매출원가대매출액비율,금융비용대총비용비율,자기자본구성비율,순운전자본비율,CASHFLOW대총자본비율,순운전자본회전률,시가총액
6160,(주)미투온,201490,2018/12,2.051947878114564,15.46,17.07,29.36,2.25,59.88,9.47,10.64,1.12,175043512000
6161,(주)미투온,201490,2019/12,14.844083024559792,17.01,15.94,30.1,2.34,56.4,4.55,22.27,1.01,179732177500
6162,(주)미투온,201490,2020/12,24.31247144814984,14.98,12.62,28.48,2.53,75.86,36.61,18.34,0.81,192547863200
6163,(주)미투온,201490,2021/12,2.987652506247244,11.71,9.32,33.01,2.53,78.24,33.61,13.97,0.65,240684829000
6164,(주)바이넥스,053030,2020/12,33.193281454961486,2.69,3.84,52.6,0.84,64.44,33.96,5.68,1.03,842990324400
6165,(주)바이넥스,053030,2021/12,0.887105134546747,6.98,10.58,55.37,0.79,66.49,27.74,10.3,0.95,482767929600
6166,(주)바이오로그디바이스,208710,2016/12,24.26467116755583,13.7,19.87,76.88,0.3,69.56,21.75,14.56,1.86,67410179520
6167,(주)바이오로그디바이스,208710,2017/12,21.431963678501543,5.9,8.77,78.49,0.88,65.6,34.63,7.94,1.67,66588104160
6168,(주)바이오로그디바이스,208710,2018/12,19.759710902179183,8.32,13.28,77.04,1.48,60.16,19.22,5.94,1.45,50582887010
6169,(주)바이오로그디바이스,208710,2019/12,16.15199728296366,7.42,11.98,78.21,1.28,63.13,6.04,14.23,1.33,53698864020
6170,(주)바이오스마트,038460,2013/12,4.494154122538864,4.7,9.33,71.78,2.69,64.53,2.59,8.64,1.0,28298294180
6171,(주)바이오스마트,038460,2014/12,-6.050606585788562,0.3,1.52,72.35,2.0,74.46,8.58,3.8,1.24,33565667030
6172,(주)바이오스마트,038460,2015/12,10.057407653369932,3.19,5.73,73.66,0.28,76.81,9.97,0.53,1.65,119448081150
6173,(주)바이오스마트,038460,2016/12,50.40361510405492,-0.54,1.05,78.05,1.34,51.13,-0.81,-1.62,1.18,92732744440
6174,(주)바이오스마트,038460,2017/12,0.5081799135202603,3.65,7.79,73.2,1.55,56.37,8.79,-2.17,1.2,82461924720
6175,(주)바이오스마트,038460,2018/12,25.41180644875149,3.77,7.07,63.57,0.89,58.42,13.0,1.43,1.39,75020919700
6176,(주)바이오스마트,038460,2019/12,29.82041688180333,12.24,23.82,64.63,0.74,57.75,22.4,1.08,1.17,86863337960
6177,(주)바이오톡스텍,086040,2011/12,-1.4318850923365152,6.93,18.74,60.16,2.45,49.2,-7.2,10.7,0.66,70536282140
6178,(주)바이오톡스텍,086040,2012/12,1.1019595420192787,2.58,6.09,74.84,1.35,58.03,-4.22,5.5,0.56,51105382765
6179,(주)바이오톡스텍,086040,2018/12,5.629820481504408,5.67,12.53,62.99,1.46,56.62,-12.68,7.2,0.86,121032017130
6180,(주)바텍,043150,2011/12,3.219132637674166,0.98,2.62,65.83,0.95,43.66,19.34,2.7,0.79,107693356000
6181,(주)바텍,043150,2012/12,16.85823978682499,2.85,7.94,63.94,1.23,43.36,19.56,0.88,0.85,163396816000
6182,(주)바텍,043150,2013/12,13.858162979557548,6.59,7.16,56.73,1.41,45.99,21.41,2.27,0.73,165624954400
6183,(주)바텍,043150,2014/12,5.388490440908432,4.97,11.38,55.36,1.1,47.1,21.81,5.2,0.78,388438794400
6184,(주)바텍,043150,2015/12,12.605122563115213,11.26,22.53,54.25,0.88,49.59,22.23,8.32,0.84,587485824800
6185,(주)바텍,043150,2016/12,44.39888233008272,10.09,19.95,52.37,0.76,65.88,39.06,7.88,0.78,536981354400
6186,(주)바텍,043150,2017/12,-17.605267407022012,23.52,46.14,52.03,0.75,61.78,18.63,12.95,0.77,505787416800
6187,(주)바텍,043150,2018/12,8.751034272525366,8.69,13.13,52.32,0.63,63.98,24.05,12.05,1.02,320851929600
6188,(주)바텍,043150,2019/12,10.689472705690545,9.66,14.49,53.0,0.45,65.57,26.18,9.55,1.05,433744275200
6189,(주)바텍,043150,2020/12,-8.557393400811913,-5.88,-10.28,53.57,0.24,64.68,32.16,12.97,0.88,333478047200
6190,(주)바텍,043150,2021/12,18.680536127571912,14.31,20.67,51.15,-0.1,67.76,35.49,11.34,1.08,525097949600
6191,(주)배럴,267790,2018/12,129.39187316370086,10.62,11.42,37.27,-0.08,92.93,77.02,4.57,1.33,77457774000
6192,(주)배럴,267790,2019/12,41.00531657805704,13.79,16.33,37.5,-0.21,78.46,57.51,7.87,1.48,94599010000
6193,(주)백금티앤에이,046310,2011/12,-0.2196662709945015,-0.45,-7.62,78.23,1.04,44.85,23.53,-1.05,1.21,12110300000
6194,(주)백금티앤에이,046310,2012/12,6.017885467374064,2.78,-2.37,75.18,0.98,43.58,22.23,8.02,1.16,11902100000
6195,(주)백금티앤에이,046310,2019/12,21.15379623621025,10.34,4.52,73.49,0.36,56.38,41.87,25.97,1.68,46229020365
6196,(주)백금티앤에이,046310,2020/12,3.286591179337754,-0.8,-13.73,76.42,0.16,55.38,47.02,17.16,1.16,49748482230
6197,(주)백금티앤에이,046310,2021/12,7.124262318885674,9.5,13.42,78.93,0.09,62.41,56.65,1.65,1.29,68055266945
6198,(주)버킷스튜디오,066410,2015/12,-0.3926034704948002,2.89,3.19,68.27,-0.14,92.35,33.42,-4.61,1.56,72154991610
6199,(주)베노홀딩스,206400,2021/12,76.19047619047619,8.47,12.76,70.61,6.92,65.31,12.17,-0.68,0.3,125817028170
6200,(주)베셀,177350,2015/12,42.51297806971077,12.55,28.15,68.0,1.13,55.93,37.83,3.64,0.81,48955425480
6201,(주)베셀,177350,2016/12,13.309742934031132,5.84,10.47,77.08,0.74,55.61,34.92,-1.88,0.63,72302697280
6202,(주)베셀,177350,2017/12,28.156040466599308,5.77,11.44,71.63,0.58,46.35,23.92,4.51,0.88,75436560320
6203,(주)베셀,177350,2018/12,-12.71949134321023,1.4,3.38,74.6,0.97,35.83,17.75,3.36,0.73,46280441680
6204,(주)보광산업,225530,2015/12,82.65991815636443,15.41,32.01,57.44,3.62,51.77,7.89,13.02,1.36,60322500000
6205,(주)보광산업,225530,2016/12,3.490195616031318,11.83,20.75,66.93,0.91,62.06,10.3,13.07,1.21,369978000000
6206,(주)보광산업,225530,2017/12,2.999920245189076,10.24,16.14,68.54,0.42,64.74,21.69,14.09,1.0,208198800000
6207,(주)보광산업,225530,2018/12,2.2776044777770403,4.99,7.86,78.49,0.38,62.3,19.81,10.34,0.7,136845900000
6208,(주)보광산업,225530,2019/12,8.771265722845307,6.49,9.99,75.29,-1.0,67.36,14.59,8.96,0.84,182886765000
6209,(주)보광산업,225530,2020/12,35.230831949567964,6.31,11.07,73.23,-0.34,58.24,24.54,10.11,0.71,203133483930
6210,(주)보광산업,225530,2021/12,7.398366212510019,6.94,12.49,72.68,0.5,58.68,30.6,10.91,0.88,242015921820
6211,(주)보라티알,250000,2017/12,124.64929119905491,12.53,16.15,56.98,-0.47,77.62,59.21,10.58,0.67,95522871950
6212,(주)보라티알,250000,2018/12,-4.484577588615188,8.08,9.77,61.73,-1.32,87.84,56.36,7.21,0.76,43137183870
6213,(주)보라티알,250000,2019/12,49.02966072534581,4.6,6.26,67.81,-1.1,63.75,31.96,2.31,0.7,71220233150
6214,(주)보라티알,250000,2020/12,-5.947680727759692,1.81,2.76,66.72,-0.62,67.43,33.96,2.87,0.6,112737241100
6215,(주)보라티알,250000,2021/12,8.771326868786055,7.36,10.85,64.83,-1.01,68.16,18.08,5.09,0.8,87759529000
6216,(주)본느,226340,2019/12,19.609156570363467,13.35,17.13,61.6,-0.12,82.67,54.74,5.33,1.38,116965460760
6217,(주)부-스타,008470,2011/12,21.084224737771315,5.75,7.52,80.39,-0.37,78.81,51.83,7.3,1.24,35496000000
6218,(주)부-스타,008470,2012/12,5.502950459722794,6.09,7.75,80.77,-0.68,78.32,51.7,8.15,1.21,39576000000
6219,(주)부-스타,008470,2013/12,5.580124869927159,6.61,8.3,80.93,-0.63,80.94,54.88,6.75,1.17,35659200000
6220,(주)부-스타,008470,2014/12,7.687569299002095,5.7,7.08,82.48,-0.49,80.28,55.91,4.99,1.16,40331636000
6221,(주)부-스타,008470,2015/12,8.338576821873927,6.88,8.61,80.51,-0.35,79.6,39.78,6.77,1.25,49132024000
6222,(주)부-스타,008470,2016/12,9.402183238955107,7.9,9.93,79.61,-0.31,79.56,39.2,8.29,1.39,48159504000
6223,(주)부-스타,008470,2017/12,2.0016408870442315,5.54,6.86,81.98,-0.18,81.9,38.09,3.65,1.26,43284720000
6224,(주)부-스타,008470,2018/12,1.3910410333447676,3.51,4.26,82.64,-0.16,82.84,52.22,-1.04,1.24,46562592000
6225,(주)부-스타,008470,2019/12,9.855687903216396,3.88,4.83,83.37,-0.23,78.22,49.84,0.98,1.23,45806160000
6226,(주)부-스타,008470,2020/12,-0.7263845377794297,5.81,7.24,81.02,-0.22,82.35,51.4,4.56,1.24,45049728000
6227,(주)부방,014470,2011/12,2.32012153017539,3.05,5.16,70.06,0.43,56.16,-4.48,3.31,2.08,50456102400
6228,(주)부방,014470,2012/12,-6.099382181218135,4.8,7.72,68.22,0.24,64.71,1.47,9.52,2.38,93203633600
6229,(주)부방,014470,2013/12,2.90814670561506,8.24,12.14,65.88,-0.03,70.58,7.74,9.81,3.1,220044668800
6230,(주)부방,014470,2014/12,5.716808896017878,6.58,9.21,65.31,-0.08,72.31,15.26,9.64,3.06,364405184000
6231,(주)부방,014470,2015/12,-3.375527426160337,115.77,146.67,72.0,-0.44,85.83,8.13,6.67,1.34,156502717920
6232,(주)부방,014470,2016/12,21.364298001852585,3.98,4.39,69.28,-0.13,70.6,15.26,3.2,2.31,237886254700
6233,(주)뷰웍스,100120,2011/12,18.43271466807073,13.26,14.67,52.38,-1.74,91.14,54.45,9.07,1.03,91217008800
6234,(주)뷰웍스,100120,2012/12,8.061647895672792,9.8,11.09,49.37,-0.88,91.88,56.76,9.15,1.2,202037673000
6235,(주)뷰웍스,100120,2013/12,31.02543883708173,13.97,16.44,53.29,-0.45,81.05,51.99,13.74,1.45,247546158750
6236,(주)뷰웍스,100120,2014/12,10.340812455027146,13.17,15.81,50.72,-0.02,84.06,43.31,13.49,1.35,343063969500
6237,(주)뷰웍스,100120,2015/12,14.996620780421868,17.4,20.47,54.65,-0.09,87.32,54.17,13.32,1.52,445583085750
6238,(주)뷰웍스,100120,2016/12,33.98496705744069,23.68,27.68,48.66,-0.13,84.94,58.08,14.42,1.32,598111527000
6239,(주)뷰웍스,100120,2017/12,5.920060331825037,14.66,16.6,49.71,-0.15,91.6,63.86,14.08,1.13,409076278500
6240,(주)뷰웍스,100120,2018/12,13.612949629834134,14.15,15.56,50.14,-0.21,90.0,59.67,14.93,1.15,330061545000
6241,(주)뷰웍스,100120,2019/12,15.754134213252504,14.42,16.03,47.12,-0.23,89.19,59.4,12.85,1.04,315058747500
6242,(주)뷰웍스,100120,2020/12,8.758991017269382,12.15,13.8,48.42,-0.08,86.65,47.36,6.34,1.13,303556602750
6243,(주)뷰웍스,100120,2021/12,22.336680736936746,15.31,18.69,50.45,0.18,78.16,44.48,4.66,1.11,419078143500
6244,(주)브랜드엑스코퍼레이션,337930,2020/12,88.50060168471721,8.93,11.12,38.73,0.13,80.29,62.24,-17.81,1.9,203973757600
6245,(주)브랜드엑스코퍼레이션,337930,2021/12,41.27575904598964,8.22,11.79,39.49,0.2,61.68,30.85,-0.4,1.96,286852435200
6246,(주)브리지텍,064480,2011/12,-4.1209130166563845,6.58,8.71,83.38,-1.87,76.92,51.69,13.71,0.88,25868625000
6247,(주)브리지텍,064480,2012/12,18.94865525672372,16.14,21.11,73.05,-1.21,76.11,57.15,4.34,1.06,28771375000
6248,(주)브리지텍,064480,2013/12,26.699843133012383,14.81,19.3,75.88,-1.33,77.2,61.18,10.49,0.97,32510800000
6249,(주)브리지텍,064480,2014/12,9.902659778849848,7.76,10.26,82.75,-1.62,74.18,61.09,16.19,0.78,48945487500
6250,(주)브리지텍,064480,2015/12,20.221423715645333,11.18,15.59,80.56,-1.01,69.62,56.54,8.81,0.86,65141125000
6251,(주)브리지텍,064480,2016/12,1.122851234328551,12.74,17.21,77.56,-0.77,78.46,57.92,14.41,0.85,82830825000
6252,(주)브이원텍,251630,2017/12,175.79514149762082,18.32,25.67,49.82,-2.31,69.74,59.08,12.51,0.56,349520970500
6253,(주)브이원텍,251630,2018/12,-6.987514188422248,17.98,22.1,60.29,-3.01,93.93,79.64,15.01,0.61,142429905500
6254,(주)브이원텍,251630,2019/12,6.514204822805819,7.85,8.37,64.1,-4.71,93.6,66.04,7.32,0.37,138916853400
6255,(주)브이원텍,251630,2020/12,7.272977246167595,6.1,6.63,60.59,-2.84,90.45,45.67,3.87,0.49,158031090000
6256,(주)브이원텍,251630,2021/12,41.42475702232191,9.42,12.99,72.76,-2.87,75.15,35.77,2.11,0.77,134251173600
6257,(주)브이티지엠피,018290,2020/12,16.953043938981406,-0.89,1.69,68.83,2.52,44.32,6.13,-2.11,0.72,303678141690
6258,(주)브이티지엠피,018290,2021/12,30.652924854182,9.55,20.1,58.0,2.04,53.02,14.09,10.98,1.36,246559834950
6259,(주)블루콤,033560,2011/12,32.93978311558533,1.18,1.3,83.51,-3.79,91.45,60.67,1.9,0.6,102240000000
6260,(주)블루콤,033560,2012/12,-3.4447878096086564,3.51,3.78,76.41,-2.6,94.42,62.1,5.72,0.72,108480000000
6261,(주)블루콤,033560,2013/12,15.21649286366476,11.01,11.79,73.02,-1.8,92.46,65.97,10.11,0.99,143520000000
6262,(주)블루콤,033560,2014/12,35.0075494048066,20.24,23.09,75.47,-0.56,84.14,46.79,13.3,1.76,269760000000
6263,(주)블루콤,033560,2015/12,14.858844682809885,17.83,20.93,77.63,-0.38,86.09,49.11,21.94,1.62,229440000000
6264,(주)블루콤,033560,2016/12,6.3827727001307215,12.18,14.05,76.27,-0.3,87.29,53.57,17.89,1.61,208320000000
6265,(주)블루콤,033560,2017/12,-9.003519488662796,1.66,1.86,76.32,-0.71,91.81,54.33,10.06,0.83,130176000000
6266,(주)블루콤,033560,2018/12,-4.267272757584009,1.09,1.16,79.65,-1.85,96.45,58.76,2.73,0.62,75246275520
6267,(주)비덴트,121800,2014/12,-0.4768629752581479,1.95,2.44,67.03,-0.81,80.0,35.95,10.24,0.74,26092231000
6268,(주)비씨월드제약,200780,2014/12,76.41858601098565,6.38,8.54,49.82,2.31,82.46,53.31,4.06,0.7,118460802000
6269,(주)비씨월드제약,200780,2015/12,6.041290839847665,8.21,9.8,48.97,-0.41,84.93,24.52,8.91,0.81,222572830800
6270,(주)비씨월드제약,200780,2016/12,21.50309995463481,7.37,9.17,49.93,0.43,76.62,23.51,4.68,1.02,170516816400
6271,(주)비씨월드제약,200780,2017/12,22.734909769757312,6.82,9.95,51.73,0.56,68.84,18.19,6.68,0.83,163729596800
6272,(주)비씨월드제약,200780,2018/12,33.83273759728243,3.59,5.96,60.16,0.28,54.69,6.21,4.16,0.8,179386323200
6273,(주)비아트론,141000,2012/12,124.8256758047569,20.06,27.29,65.14,0.0,72.46,51.89,-1.12,1.01,128428375000
6274,(주)비아트론,141000,2013/12,20.603022192009742,5.02,7.27,62.47,-0.91,66.32,36.06,10.25,0.54,119292631000
6275,(주)비아트론,141000,2014/12,-5.64825796451344,2.39,3.45,73.82,0.28,72.24,43.06,22.38,0.52,108234280000
6276,(주)비아트론,141000,2015/12,1.1474940571755714,8.66,10.9,63.08,-0.95,86.56,57.49,7.85,0.63,250853140200
6277,(주)비아트론,141000,2016/12,58.02438754291198,10.29,13.33,70.05,-0.86,77.15,58.91,7.55,0.58,307107898500
6278,(주)비아트론,141000,2017/12,8.359547762170243,9.1,11.73,70.66,-0.55,77.95,60.16,7.53,0.73,250774497000
6279,(주)비아트론,141000,2018/12,11.43183581960852,16.64,20.6,71.33,-0.4,83.35,64.89,13.19,0.88,121147100000
6280,(주)비아트론,141000,2019/12,-3.458371218716347,3.15,3.66,76.01,-1.3,88.64,50.92,7.18,0.39,131444603500
6281,(주)비아트론,141000,2020/12,22.814775232115423,8.81,10.57,70.47,-0.95,79.01,46.71,-2.95,0.69,132050339000
6282,(주)비아트론,141000,2021/12,3.186559777229069,7.41,9.17,68.06,-0.5,83.64,29.65,4.58,0.58,133867545500
6283,(주)비앤비성원,015200,2011/12,2.649961118708605,-11.67,-17.45,90.85,2.45,66.17,4.47,7.16,1.29,40133108340
6284,(주)비에이치,090460,2011/12,20.182696601843205,6.36,17.21,84.01,2.77,40.44,3.15,1.71,1.17,86853364500
6285,(주)비에이치,090460,2012/12,22.70506921782841,8.53,21.54,83.13,1.85,38.93,6.57,6.16,1.42,180710436000
6286,(주)비에이치,090460,2013/12,27.17972436500988,10.72,27.68,86.14,0.97,38.57,3.66,13.5,1.95,186836911600
6287,(주)비에이치,090460,2014/12,14.26184085202182,5.14,13.34,87.0,1.45,38.51,6.52,15.38,1.47,123515615200
6288,(주)비에이치,090460,2015/12,25.762914800585023,2.92,8.31,90.77,1.19,32.4,9.42,1.31,1.33,86148232880
6289,(주)비에이치,090460,2019/12,1.7430325530701043,11.94,24.22,86.49,0.71,58.47,12.2,24.26,1.49,717336272600
6290,(주)비에이치,090460,2020/12,17.402875650703848,4.99,8.69,91.29,0.44,56.49,13.46,8.11,1.54,734725501600
6291,(주)비에이치,090460,2021/12,41.39577986883376,12.07,22.55,90.31,0.33,51.42,16.83,3.36,1.48,784393670400
6292,(주)비엘팜텍,065170,2013/12,-8.133951137320977,-5.9,-11.04,60.97,2.69,47.18,-15.71,2.32,0.84,37097149830
6293,(주)비엘팜텍,065170,2014/12,0.5242483989790148,-2.04,-3.5,56.52,1.81,55.66,-7.11,1.97,1.2,39290447700
6294,(주)비엘팜텍,065170,2018/12,52.22067550736318,1.39,3.25,60.57,0.52,68.94,26.1,0.01,1.18,95152010790
6295,(주)비엠티,086670,2011/12,0.7646465065471993,4.39,8.81,74.82,3.62,55.87,21.32,3.07,0.81,28287000000
6296,(주)비엠티,086670,2012/12,-0.5790817026648737,1.62,3.85,73.95,2.66,57.37,24.24,6.3,0.78,32886000000
6297,(주)비엠티,086670,2013/12,28.591343234141224,3.93,7.68,70.63,1.3,56.6,20.87,1.41,0.71,47086937620
6298,(주)비엠티,086670,2014/12,3.697661189047624,4.33,7.79,72.32,1.42,58.7,21.63,1.07,0.68,47575729360
6299,(주)비엠티,086670,2015/12,-2.264729019169461,2.47,4.37,74.33,1.41,60.66,22.04,2.48,0.63,36903776370
6300,(주)비엠티,086670,2019/12,6.791677649817755,4.73,7.81,73.54,0.97,59.9,25.25,2.19,0.69,55233466620
6301,(주)비엠티,086670,2020/12,25.917319919311595,3.02,5.58,73.89,0.76,49.45,18.79,4.52,0.73,92870430600
6302,(주)비엠티,086670,2021/12,25.937041618504924,3.43,7.47,76.55,1.23,43.48,21.32,0.57,0.73,94499736400
6303,(주)비올,335890,2021/12,26.336248785228378,16.57,19.2,33.05,-0.46,88.69,78.01,12.68,0.71,129611768835
6304,(주)비즈니스온커뮤니케이션,138580,2018/12,10.82421102476254,13.99,15.7,0.0,-5.11,88.99,82.92,11.16,0.38,143174100000
6305,(주)비즈니스온커뮤니케이션,138580,2019/12,61.00485083067334,8.5,12.14,0.0,-2.29,58.18,52.47,7.81,0.25,135060901000
6306,(주)비즈니스온커뮤니케이션,138580,2020/12,10.766637006509624,4.28,5.01,0.0,1.22,86.95,42.9,9.66,0.38,197381234000
6307,(주)비즈니스온커뮤니케이션,138580,2021/12,3.203393652404307,8.67,10.01,0.0,-0.54,87.11,29.45,11.87,0.79,333831212400
6308,(주)비지에프에코머티리얼즈,126600,2011/12,34.95480776832064,8.78,12.27,88.49,0.46,65.92,34.64,-7.11,1.98,29812000000
6309,(주)비지에프에코머티리얼즈,126600,2012/12,5.035732416917249,11.4,16.43,86.0,0.4,72.71,39.44,-0.04,1.73,52287000000
6310,(주)비지에프에코머티리얼즈,126600,2013/12,22.29286338371164,10.83,15.4,82.89,0.28,70.33,56.52,16.47,1.6,63510000000
6311,(주)비지에프에코머티리얼즈,126600,2014/12,27.47738846241544,11.52,16.95,82.18,0.23,66.07,28.44,12.44,1.53,101397856600
6312,(주)비지에프에코머티리얼즈,126600,2015/12,27.860388023038123,10.98,15.89,80.34,0.04,71.47,48.33,9.6,1.34,171570572800
6313,(주)비지에프에코머티리얼즈,126600,2016/12,16.28911168104453,10.62,14.97,80.17,-0.3,70.4,41.9,6.87,1.2,136476592000
6314,(주)비지에프에코머티리얼즈,126600,2017/12,14.116495978057758,4.19,6.01,85.02,-0.37,68.97,44.64,3.78,0.98,99876948820
6315,(주)비지에프에코머티리얼즈,126600,2018/12,17.631928485589594,3.13,4.85,87.98,-0.12,60.76,37.47,-1.5,0.94,60496291410
6316,(주)비지에프에코머티리얼즈,126600,2019/12,-6.555065658195026,5.54,8.5,86.78,0.02,69.76,46.54,2.8,1.03,78655736650
6317,(주)비지에프에코머티리얼즈,126600,2020/12,-3.830957099929672,8.31,11.19,82.66,-0.5,78.9,55.71,12.64,0.97,87946615610
6318,(주)비지에프에코머티리얼즈,126600,2021/12,103.94101769735003,0.35,0.58,80.74,-0.67,50.9,36.04,4.89,0.73,228048847200
6319,(주)비츠로셀,082920,2019/12,12.87753092879321,12.99,15.34,73.1,-0.04,86.27,32.73,13.26,1.62,288624636800
6320,(주)비츠로셀,082920,2020/12,14.83672647873236,8.02,9.51,72.43,0.09,82.77,47.39,13.5,1.12,355396008000
6321,(주)비츠로셀,082920,2021/12,9.540375177922712,8.63,10.55,70.67,1.23,80.85,39.81,12.02,0.85,309086831200
6322,(주)비츠로테크,042370,2020/12,11.487060052673966,7.13,11.11,79.09,0.57,68.12,28.22,8.17,1.11,207443941440
6323,(주)비츠로테크,042370,2021/12,11.131773411036598,5.46,6.52,80.32,0.69,69.47,32.86,7.11,1.01,239468228500
6324,(주)비케이홀딩스,050090,2014/12,-20.405685519692035,-16.78,-43.41,82.56,13.18,34.68,-15.93,4.67,0.2,70856757630
6325,(주)비케이홀딩스,050090,2015/12,-33.50075027592793,-7.7,-16.8,86.79,7.87,40.86,-13.82,1.7,0.5,82530476320
6326,(주)비케이홀딩스,050090,2016/12,-3.147902952091453,-6.49,-13.44,89.05,3.79,55.99,-13.0,-2.8,1.61,105897727530
6327,(주)비트컴퓨터,032850,2012/12,-0.6707955819381397,0.65,1.15,81.45,1.47,56.08,16.36,3.45,1.04,76467147800
6328,(주)비트컴퓨터,032850,2013/12,1.3376998223801069,-0.84,-1.51,82.9,1.0,54.77,15.42,2.6,1.02,61672417030
6329,(주)비트컴퓨터,032850,2014/12,-6.107246535575396,2.48,4.3,76.42,0.19,60.78,17.95,6.15,0.99,81952834490
6330,(주)비트컴퓨터,032850,2015/12,-2.726247423482285,9.14,13.8,73.1,0.42,71.8,21.69,8.62,1.28,129162986610
6331,(주)비트컴퓨터,032850,2016/12,4.399888053734208,8.14,10.97,76.09,0.02,76.41,19.25,9.29,1.33,91095645640
6332,(주)비트컴퓨터,032850,2017/12,2.7017711823839154,6.77,8.71,72.56,-0.19,79.02,18.7,8.61,1.18,92591742010
6333,(주)비트컴퓨터,032850,2021/12,1.6739663505832658,6.88,8.54,65.96,-0.03,82.22,24.82,12.24,1.11,159084914010
6334,(주)비피도,238200,2018/12,26.8446904936362,2.71,3.58,54.79,0.48,95.69,70.21,9.22,0.48,121268500000
6335,(주)비피도,238200,2019/12,3.2155923065402963,3.28,3.42,58.04,-1.53,95.96,34.71,5.49,0.67,94683500000
6336,(주)빅솔론,093190,2011/12,16.713610540888908,17.63,21.57,70.21,0.32,83.04,58.75,15.35,1.3,57426000000
6337,(주)빅솔론,093190,2012/12,11.59876745200698,15.46,18.22,69.78,0.11,86.47,62.35,9.64,1.09,67830000000
6338,(주)빅솔론,093190,2013/12,22.404124567812246,18.68,21.72,65.03,-0.29,85.63,63.49,10.42,1.04,143820000000
6339,(주)빅솔론,093190,2014/12,10.950303925580652,12.23,14.2,66.8,-0.74,86.61,64.98,11.61,0.83,108120000000
6340,(주)빅솔론,093190,2015/12,15.034184958618209,16.26,18.67,64.03,-1.23,87.52,59.16,8.08,0.82,153000000000
